SE,casos,p_rt1,p_inc100k,nivel,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,notif_accum_year
202452,0,0.0,0.0,1,0.0,13553,24.3571,91.733,0,0,0,71.5897714285714,43.9789571428571,27.7502,32.9836857142857,513
202451,0,0.0,0.0,1,0.0,13553,24.0986428571429,93.5742428571428,0,0,0,75.4423428571429,50.6179571428571,27.3622142857143,32.0601285714286,513
202450,0,0.0,0.0,1,0.0,13553,23.9629,91.1758857142857,0,0,0,75.5436,52.2098714285714,26.8141571428571,31.1404142857143,513
202449,0,0.0,0.0,1,0.0,13553,23.7487571428571,92.3933428571429,0,0,0,75.6642285714286,52.2539714285714,26.6839285714286,31.0709857142857,513
202448,0,0.0,0.0,1,0.0,13553,24.1170285714286,89.5794285714286,0,0,0,68.4194857142857,39.1265571428571,27.6512142857143,32.9967285714286,513
202447,1,0.7282469,7.3784404,1,2.1857903,13553,24.1959285714286,89.2268428571429,1,0,0,69.0275285714286,40.8342285714286,27.6330428571429,33.0716,513
202446,0,0.0,0.0,1,0.0,13553,23.5634142857143,87.8809285714286,0,0,0,67.3942714285714,39.1646857142857,27.2885571428571,32.977,513
202445,1,0.78220326,7.3784404,1,2.8217936,13553,23.8496428571429,85.9172714285714,0,0,0,67.3937714285714,40.0796142857143,27.2495,32.5417714285714,513
202444,0,0.0,0.0,1,0.0,13553,23.6011571428571,87.8170571428571,0,0,0,68.6946857142857,41.2364571428571,27.0736857142857,32.5725857142857,513
202443,0,0.0,0.0,1,0.0,13553,23.6303285714286,85.8343571428571,0,0,0,67.9377142857143,41.7537571428571,26.7947428571429,31.8049285714286,513
202442,1,0.60827744,7.3784404,1,1.394314,13553,23.9259571428571,87.3622,1,0,0,68.1160571428571,41.7534571428571,27.2605142857143,32.4834428571429,513
202441,1,0.673391,7.3784404,1,1.7528985,13553,23.3732,89.2514428571429,1,0,0,68.7611857142857,39.8112857142857,26.9048285714286,32.4968571428571,513
202440,1,0.39986843,7.3784404,1,0.7561993,13553,23.4832142857143,85.4046714285714,0,0,0,66.4170714285714,38.6843857142857,27.1917142857143,33.0079571428571,513
202439,0,0.0,0.0,1,0.0,13553,23.1882285714286,84.6315857142857,0,0,0,65.5301571428571,36.3207857142857,27.0276,33.004,513
202438,0,0.0,0.0,1,0.0,13553,22.6289142857143,82.2186,0,0,0,62.0822142857143,31.6430857142857,27.1127285714286,33.6279,513
202437,5,0.9561841,36.8922,1,4.127923,13553,22.6277285714286,79.7973714285714,0,0,0,61.1710857142857,31.6227857142857,26.9687142857143,33.2832,513
202436,1,0.50312805,7.3784404,1,1.0090792,13553,21.8594285714286,82.9257428571429,0,0,0,61.8951428571429,32.9822142857143,26.5587142857143,32.8296571428571,513
202435,1,0.52066445,7.3784404,1,1.0620512,13553,22.0199571428571,81.5743571428571,0,0,0,60.7066428571429,30.7500714285714,26.7984571428571,33.2807714285714,513
202434,1,0.5914132,7.3784404,1,1.3196763,13553,22.1441857142857,84.4330142857143,0,0,0,64.4619285714286,35.8396857142857,26.5797714285714,32.4853428571429,513
202433,1,0.63896906,7.3784404,1,1.5475516,13553,22.1269428571429,86.3920714285714,0,0,0,65.4789714285714,35.5349714285714,26.3956142857143,32.4185714285714,513
202432,1,0.5191638,7.3784404,1,1.0573748,13553,21.7050428571429,83.4034857142857,0,0,0,63.1523857142857,35.2308428571429,26.3934714285714,32.1683142857143,513
202431,0,0.0,0.0,1,0.0,13553,22.3017857142857,86.9180285714286,0,0,0,64.8869285714286,36.9787142857143,26.5280714285714,32.0336285714286,513
202430,1,0.49247578,7.3784404,1,0.97859293,13553,21.2479857142857,81.4478714285714,0,0,0,62.0332428571429,36.3412,26.0279571428571,31.6623285714286,513
202429,2,0.7754118,14.756881,1,2.2075047,13553,21.5935285714286,83.2847857142857,0,0,0,63.5246571428571,36.8894142857143,25.9753428571429,31.5002428571429,513
202428,0,0.0,0.0,1,0.0,13553,22.1169,93.0224428571428,0,0,0,75.0835571428571,49.8707571428571,25.5439,30.1528714285714,513
202427,2,0.9661878,14.756881,1,12.347743,13553,22.1265285714286,92.9150857142857,1,0,0,75.6242428571429,49.8551285714286,25.6578714285714,29.9320285714286,513
202426,0,0.0,0.0,1,0.0,13553,21.9934142857143,96.0932571428571,0,0,0,79.9533714285714,53.7658714285714,25.3703142857143,29.9682142857143,513
202425,0,0.0,0.0,1,0.0,13553,22.0311285714286,93.7050142857143,0,0,0,80.3447,60.4104857142857,25.0303571428571,28.6351142857143,513
202424,0,0.0,0.0,1,0.0,13553,22.5380571428571,94.0090428571429,0,0,0,80.2106142857143,59.8879,25.6898285714286,29.4549285714286,513
202423,1,0.85816896,7.3784404,1,4.5317287,13553,23.1122714285714,94.9842857142857,1,0,0,83.0819571428571,66.0553142857143,25.8291428571429,28.9559,513
202422,0,0.0,0.0,1,0.0,13553,23.0714,96.2427714285714,0,0,0,84.5834428571429,66.0168285714286,25.3981285714286,28.6164142857143,513
202421,0,0.0,0.0,1,0.0,13553,23.5795,95.2317857142857,0,0,0,81.4310285714286,60.6893142857143,26.1973857142857,29.7557,513
202420,0,0.0,0.0,1,0.0,13553,23.5771428571429,96.4428,0,0,0,85.7379428571429,67.6266428571429,26.1800857142857,29.6333285714286,513
202419,3,0.74787,22.13532,2,1.7747958,13553,23.8090428571429,96.0778857142857,1,0,0,80.2072,57.1507857142857,26.9107714285714,30.8663571428571,513
202418,1,0.3804451,7.3784404,2,0.71723676,13553,23.5455428571429,97.3016,1,0,0,84.7718714285714,68.2836571428572,26.1986714285714,29.3710285714286,513
202417,2,0.78031445,14.756881,1,2.25254,13553,23.4261142857143,97.7223285714286,1,0,0,84.7449428571429,65.8760857142857,26.1292428571429,29.5302,513
202416,2,0.81784153,14.756881,1,2.6701245,13553,23.7556142857143,97.7805428571429,1,0,0,87.8375,73.9470142857143,26.2942428571429,29.6004,513
202415,0,0.0,0.0,1,0.0,13553,23.6891714285714,98.0470142857143,0,0,0,89.0508285714286,71.6597857142857,25.9561714285714,29.5283428571429,513
202414,1,0.7846074,7.3784404,1,2.857493,13553,23.3606142857143,98.3532,1,0,0,87.5511714285714,72.0739857142857,25.9069,29.2200571428571,513
202413,1,0.81430256,7.3784404,1,3.3742383,13553,23.5759428571429,97.1123142857143,1,0,0,88.7435571428571,76.7583142857143,25.7138,28.4934857142857,513
202412,0,0.0,0.0,1,0.0,13553,24.0008142857143,96.8496857142857,0,0,0,86.8804142857143,70.7917571428571,26.4035714285714,29.8717142857143,513
202411,0,0.0,0.0,1,0.0,13553,24.2563,96.4757428571429,0,0,0,87.5390285714286,74.3623571428571,26.5098857142857,29.8875,513
202410,1,0.58240587,7.3784404,1,1.2822105,13553,23.7890714285714,96.2070571428571,1,0,0,86.7938285714286,72.4564,26.0024714285714,29.0398714285714,513
202409,0,0.0,0.0,1,0.0,13553,23.4831285714286,97.1634571428571,0,0,0,87.7428142857143,74.6569428571429,25.7633714285714,28.8906714285714,513
202408,0,0.0,0.0,1,0.0,13553,23.7529142857143,97.6255285714286,0,0,0,89.1469714285714,75.7274428571429,25.6277857142857,28.3693142857143,513
202407,3,0.98717946,22.13532,1,18.47582,13553,23.9741714285714,95.2891142857143,1,0,0,83.5693714285714,67.7676857142857,26.5952142857143,29.8462428571429,513
202406,0,0.0,0.0,1,0.0,13553,24.6021,91.7857714285714,0,0,0,75.5542857142857,52.7992,27.7506142857143,32.0644285714286,513
202405,0,0.0,0.0,1,0.0,13553,24.8448142857143,92.7956,0,0,0,73.4482857142857,46.6444857142857,28.1768,32.9673714285714,513
202404,0,0.0,0.0,1,0.0,13553,24.9332285714286,92.4581571428571,0,0,0,76.0124285714286,56.495,27.7737285714286,31.5405285714286,513
202403,0,0.0,0.0,1,0.0,13553,24.1159857142857,93.8697,0,0,0,75.2311714285714,50.3977714285714,27.2523,31.6825714285714,513
202402,0,0.0,0.0,1,0.0,13553,24.1944714285714,93.8875571428571,0,0,0,76.2384,56.1910857142857,27.3002428571429,31.2468285714286,513
202401,3,0.9872154,22.13532,1,18.521618,13553,24.0355571428571,95.0565,1,0,0,80.6597,60.9700428571429,26.8398714285714,30.8674857142857,513
202352,0,0.0,0.0,1,0.0,13553,24.2614285714286,94.6997714285714,0,0,0,79.2427857142857,57.5261285714286,27.1299857142857,31.1397142857143,513
202351,0,0.0,0.0,1,0.0,13553,23.9769571428571,93.9062714285714,0,0,0,80.0067714285714,59.8626285714286,26.6862714285714,30.5605428571429,513
202350,0,0.0,0.0,1,0.0,13553,24.6539142857143,85.9672,0,0,0,67.3260714285714,40.7711142857143,27.9263571428571,32.9171142857143,513
202349,0,0.0,0.0,1,0.0,13553,24.1627571428571,93.0653571428572,0,0,0,74.4489714285714,48.7031714285714,27.2024,32.0039285714286,513
202348,0,0.0,0.0,1,0.0,13553,23.7873714285714,91.5887,0,0,0,76.1279,53.9395285714286,26.4618285714286,30.6953,513
202347,0,0.0,0.0,1,0.0,13553,24.6302571428571,88.2858,0,0,0,69.5784285714286,44.5733571428571,27.7874571428571,32.6114571428571,513
202346,0,0.0,0.0,1,0.0,13553,24.7061142857143,85.4048428571429,0,0,0,69.2431,46.0459428571429,28.0167714285714,33.0001,513
202345,0,0.0,0.0,1,0.0,13553,24.8306571428571,84.6631857142857,0,0,0,67.8538428571429,43.5637571428571,27.9067428571429,32.6782285714286,513
202344,0,0.0,0.0,1,0.0,13553,24.7205571428571,86.9244714285714,0,0,0,69.8476571428571,45.1779142857143,27.8303428571429,32.7002571428571,513
202343,0,0.0,0.0,1,0.0,13553,24.3015857142857,86.2460285714286,0,0,0,70.6046,45.6676142857143,27.3712,32.3944428571429,513
202342,0,0.0,0.0,1,0.0,13553,24.5723142857143,84.3079285714286,0,0,0,67.9051857142857,42.9970571428571,27.5376571428571,32.5016142857143,513
202341,0,0.0,0.0,1,0.0,13553,24.4957428571429,85.7698285714286,0,0,0,69.6733428571429,44.3120428571429,27.6862142857143,32.8355142857143,513
202340,0,0.0,0.0,1,0.0,13553,24.4012,84.6961285714286,0,0,0,67.6465285714286,41.5659857142857,27.6600142857143,32.9675857142857,513
202339,0,0.0,0.0,1,0.0,13553,23.8784428571429,87.5080285714286,0,0,0,69.5477,43.6770142857143,27.3411285714286,32.5453714285714,513
202338,0,0.0,0.0,1,0.0,13553,24.1666285714286,83.7662857142857,0,0,0,66.2039571428571,40.8984714285714,27.7870142857143,33.0364,513
202337,0,0.0,0.0,1,0.0,13553,23.6804,83.3033142857143,0,0,0,66.6167571428571,39.9023571428571,27.4765428571429,32.846,513
202336,0,0.0,0.0,1,0.0,13553,23.4938285714286,82.6666571428571,0,0,0,64.9170571428571,36.8622285714286,27.4310285714286,32.9048571428571,513
202335,0,0.0,0.0,1,0.0,13553,23.5874714285714,90.8816142857143,0,0,0,71.8808285714286,45.7918571428571,27.0800571428571,32.1316571428571,513
202334,0,0.0,0.0,1,0.0,13553,23.2734571428571,89.1255857142857,0,0,0,72.1515857142857,47.1794714285714,26.8488142857143,31.8471,513
202333,0,0.0,0.0,1,0.0,13553,23.1744285714286,84.5856,0,0,0,64.9307142857143,40.8785714285714,27.1985857142857,32.4589285714286,513
202332,0,0.0,0.0,1,0.0,13553,23.2467571428571,86.8625428571429,0,0,0,68.5459714285714,41.9039857142857,27.1532571428571,32.3700142857143,513
202331,1,0.9278851,7.3784404,1,9.260809,13553,23.1913142857143,88.8722,1,0,0,68.6221857142857,40.3434857142857,27.2051,32.8036,513
202330,0,0.0,0.0,1,0.0,13553,22.8547857142857,84.6768571428571,0,0,0,66.8065714285714,41.9353857142857,27.0702428571429,32.3968285714286,513
202329,0,0.0,0.0,1,0.0,13553,22.9010285714286,83.8417285714286,0,0,0,66.1967142857143,40.9571285714286,26.8475571428571,31.8010571428571,513
202328,0,0.0,0.0,1,0.0,13553,23.0005857142857,92.687,0,0,0,75.1582428571429,48.2693428571429,26.5216,31.4566,513
202327,1,0.9632679,7.3784404,1,18.521618,13553,26.35,86.2808227,0,0,0,83.0783313,79.5610931,26.675,27.0,513
202326,0,0.0,0.0,1,0.0,13553,26.2105263157895,83.4131688421053,0,0,0,81.7296067368421,80.0558203157895,26.4999998947368,26.7368421052632,513
202325,0,0.0,0.0,1,0.0,13553,26.8421052631579,83.7576492105263,0,0,0,83.1661505789474,82.7415512105263,26.9122806315789,27.0526315789474,513
202324,0,0.0,0.0,1,0.0,13553,23.1730571428571,94.5682571428571,0,0,0,80.9034428571428,58.6774428571429,26.1614571428571,30.1371857142857,513
202323,0,0.0,0.0,1,0.0,13553,23.6849857142857,94.7384142857143,0,0,0,81.2655142857143,59.0977857142857,26.5713428571429,30.7399142857143,513
202322,0,0.0,0.0,1,0.0,13553,27.4090909090909,84.7404584545455,0,0,0,83.4187548181818,82.4098184545455,27.4772727272727,27.5454545454545,513
202321,0,0.0,0.0,1,0.0,13553,25.5714285714286,91.8974085714286,0,0,0,82.9635585714286,72.0462855714286,27.5059522857143,29.5714285714286,513
202320,0,0.0,0.0,1,0.0,13553,26.76,88.68801024,0,0,0,82.12363944,74.66627164,27.94,29.12,513
202319,0,0.0,0.0,1,0.0,13553,27.4,84.7532768,0,0,0,80.4507546,74.7840691,28.0,29.0,513
202318,0,0.0,0.0,1,0.0,13553,27.1,86.5953904,0,0,0,85.6935366,85.5005954,27.2333332,27.3,513
202317,0,0.0,0.0,1,0.0,13553,25.1428571428571,93.5346714285714,0,0,0,81.4073677142857,67.7129744285714,27.2559525714286,30.2857142857143,513
202316,0,0.0,0.0,1,0.0,13553,25.2857142857143,94.2747964285714,0,0,0,82.1057221428571,66.4866514285714,27.7678571428571,30.5714285714286,513
202315,0,0.0,0.0,1,0.0,13553,24.4285714285714,95.0448171428571,0,0,0,84.8817374285714,69.1412817142857,26.7797617142857,30.1428571428571,513
202314,0,0.0,0.0,1,0.0,13553,24.1428571428571,96.6925528571429,0,0,0,87.0079291428571,69.7779632857143,26.2976191428571,29.5714285714286,513
202313,0,0.0,0.0,1,0.0,13553,25.4583333333333,91.7764849166667,0,0,0,86.9498855,80.2670434166667,26.2881945,27.375,513
202312,2,0.8598159,14.756881,1,3.3788157,13553,24.2307692307692,94.21723,1,0,0,81.7898036153846,67.3970634615385,26.8653849230769,29.8461538461538,513
202311,1,0.730556,7.3784404,1,2.207831,13553,26.1818181818182,89.9016550909091,1,0,0,88.4880111818182,87.0743696818182,26.3181818181818,26.4545454545455,513
202310,0,0.0,0.0,1,0.0,13553,27.7,82.33815965,0,0,0,81.3592934,80.3804283,27.85,28.0,513
202309,1,0.9632679,7.3784404,1,18.521618,13553,26.9130434782609,85.0126223478261,0,0,0,83.7531966956522,82.5229054782609,27.0289853913043,27.2608695652174,513
202308,0,0.0,0.0,1,0.0,13553,25.2916666666667,91.3647552083333,0,0,0,82.8142120416667,71.8143407916667,27.0225694166667,29.375,513
202307,0,0.0,0.0,1,0.0,13553,27.2,84.4666862,0,0,0,83.6242122,82.7817414,27.2,27.2,513
202306,0,0.0,0.0,1,0.0,13553,27.5714285714286,80.2949991428571,0,0,0,79.9473411428571,79.5996832857143,27.5714285714286,27.5714285714286,513
202305,0,0.0,0.0,1,0.0,15036,26.5714285714286,84.5405547142857,0,0,0,80.2642725714286,75.7676025714286,27.4464285714286,28.2857142857143,513
202304,0,0.0,0.0,1,0.0,15036,26.7142857142857,83.075269,0,0,0,83.075269,83.075269,26.7142857142857,26.7142857142857,513
202303,0,0.0,0.0,1,0.0,15036,26.7142857142857,82.3323757142857,0,0,0,82.3323757142857,82.3323757142857,26.7142857142857,26.7142857142857,513
202302,0,0.0,0.0,1,0.0,15036,26.5714285714286,85.1289542857143,0,0,0,76.3165211428571,65.4517624285714,27.9583334285714,30.1428571428571,513
202301,0,0.0,0.0,1,0.0,15036,26.0,85.1160938571429,0,0,0,74.4659814285714,62.0516348571429,28.1190474285714,30.7142857142857,513
202252,0,0.0,0.0,1,0.0,15036,25.3333333333333,83.490202,0,0,0,75.6661633333333,68.9519556666667,26.8050506666667,28.0,513
202251,0,0.0,0.0,1,0.0,15036,25.5,81.173031,0,0,0,72.909875,58.690465,27.5625,30.5,513
202250,0,0.0,0.0,1,0.0,15036,26.3333333333333,82.0990931666667,0,0,0,73.1809623333333,60.7857986666667,28.017045,30.3333333333333,513
202249,0,0.0,0.0,1,0.0,15036,25.7142857142857,85.8540868571429,0,0,0,73.16359,57.8666952857143,27.8820348571429,31.0,513
202248,1,0.6634578,6.650705,1,1.6894078,15036,26.2857142857143,81.5147902857143,0,0,0,72.4192072857143,59.4643968571429,27.770238,30.2857142857143,513
202247,1,0.6177504,6.650705,1,1.4390478,15036,26.1428571428571,81.5417505714286,0,0,0,72.6957478571429,60.5606511428571,27.700397,29.8571428571429,513
202246,0,0.0,0.0,1,0.0,15036,25.8571428571429,82.3532862857143,0,0,0,73.3746991428571,63.7348662857143,27.5571428571429,29.2857142857143,513
202245,1,0.8145292,6.650705,1,3.3788157,15036,25.7142857142857,85.8298442857143,0,0,0,74.3288985714286,62.1810008571429,27.5487011428571,30.2857142857143,513
202244,1,0.9632679,6.650705,1,18.521618,15036,25.2857142857143,85.8723248571429,0,0,0,73.2638652857143,57.4400791428571,27.8417917142857,30.8571428571429,513
202243,0,0.0,0.0,1,0.0,15036,25.8571428571429,82.8818274285714,0,0,0,73.2093607142857,61.2658278571429,27.7103177142857,29.8571428571429,513
202242,0,0.0,0.0,1,0.0,15036,25.4285714285714,83.7179377142857,0,0,0,71.4639482857143,54.146758,27.6604557142857,30.5714285714286,513
202241,0,0.0,0.0,1,0.0,15036,25.8571428571429,80.8942994285714,0,0,0,70.853955,52.618701,27.9583334285714,31.2857142857143,513
202240,0,0.0,0.0,1,0.0,15036,25.2857142857143,85.8972531428571,0,0,0,72.6827,56.107463,27.4350645714286,30.4285714285714,513
202239,0,0.0,0.0,1,0.0,15036,25.4285714285714,82.2562502857143,0,0,0,72.4194042857143,58.222506,27.2115388571429,29.8571428571429,513
202238,0,0.0,0.0,1,0.0,15036,25.4285714285714,84.2857822857143,0,0,0,74.8755998571429,61.2212342857143,27.0141774285714,29.4285714285714,513
202237,0,0.0,0.0,1,0.0,15036,25.0,85.856362,0,0,0,75.6241244285714,64.4444011428571,26.6527777142857,28.5714285714286,513
202236,0,0.0,0.0,1,0.0,15036,24.5714285714286,80.8026988571429,0,0,0,65.8117125714286,44.8360584285714,27.345238,31.1428571428571,513
202235,0,0.0,0.0,1,0.0,15036,24.1428571428571,82.1782514285714,0,0,0,71.8595151428571,55.802585,26.5693725714286,29.4285714285714,513
202234,0,0.0,0.0,1,0.0,15036,24.0,84.2740011428571,0,0,0,71.6180652857143,50.9563738571429,26.7069598571429,30.1428571428571,513
202233,0,0.0,0.0,1,0.0,15036,23.2857142857143,82.7117668571429,0,0,0,70.1304648571429,50.9580555714286,26.3239011428571,29.5714285714286,513
202232,0,0.0,0.0,1,0.0,15036,24.2857142857143,87.246134,0,0,0,74.9370078571429,58.164465,26.9285714285714,30.0,513
202231,0,0.0,0.0,1,0.0,15036,24.0,90.3805802857143,0,0,0,80.18555,65.4887371428571,26.0837304285714,28.8571428571429,513
202230,0,0.0,0.0,1,0.0,15036,24.4285714285714,86.5652922857143,0,0,0,73.802012,54.6859028571429,26.9189775714286,30.2857142857143,513
202229,1,0.4566955,6.650705,1,0.88441133,15036,24.1428571428571,90.3184265714286,1,0,0,76.401962,62.2905298571429,26.5103175714286,29.2857142857143,513
202228,0,0.0,0.0,1,0.0,15036,24.5714285714286,87.9260408571429,0,0,0,77.2674492857143,61.162032,26.5952382857143,29.2857142857143,513
202227,2,0.3809006,13.30141,1,0.77176285,15036,22.8571428571429,93.41572,1,0,0,80.60768,65.0953854285714,25.5698054285714,28.5714285714286,513
202226,0,0.0,0.0,1,0.0,15036,24.4285714285714,93.4826185714286,0,0,0,78.6128784285714,60.8960234285714,26.8571428571429,30.1428571428571,513
202225,5,0.9592846,33.253525,1,4.3014245,15036,24.0,92.5980342857143,1,1,1,80.5667957142857,66.0244368571429,26.1071431428571,28.7142857142857,513
202224,2,0.6723944,13.30141,1,1.5488739,15036,24.5714285714286,88.0238194285714,1,0,0,76.6857224285714,61.453564,26.7678568571429,29.7142857142857,513
202223,0,0.0,0.0,1,0.0,15036,23.7142857142857,94.2327514285714,0,0,0,86.3264035714286,73.5189848571429,25.6736392857143,28.1428571428571,513
202222,1,0.3722863,6.650705,2,0.70150054,15036,23.8571428571429,95.8567092857143,1,0,0,86.2912812857143,70.1319608571429,26.062925,29.1428571428571,513
202221,3,0.8971071,19.952114,2,3.4652355,15036,23.4285714285714,96.6745242857143,1,0,0,84.0637298571429,65.6281137142857,26.1179651428571,29.8571428571429,513
202220,1,0.6390284,6.650705,1,1.5478722,15036,25.2857142857143,94.2269371428571,1,0,0,82.3192214285714,66.8579342857143,27.6428571428571,30.4285714285714,513
202219,1,0.5207611,6.650705,1,1.0623531,15036,24.1428571428571,95.0388292857143,1,0,0,86.003804,74.5844617142857,26.2358057142857,28.7142857142857,513
202218,0,0.0,0.0,1,0.0,15036,24.7142857142857,91.940758,0,0,0,81.9068878571428,67.6607372857143,27.195346,29.8571428571429,513
202217,1,0.58229667,6.650705,1,1.2817657,15036,24.4285714285714,92.7144071428571,1,0,0,81.29799,65.4715802857143,27.2278142857143,30.4285714285714,513
202216,2,0.87971467,13.30141,1,3.8755405,15036,24.5714285714286,95.88652,1,0,0,84.2459612857143,71.2063958571429,27.1837474285714,30.0,513
202215,0,0.0,0.0,1,0.0,15036,25.1428571428571,94.2568328571429,0,0,0,81.9017677142857,67.1763677142857,27.5392857142857,30.4285714285714,513
202214,1,0.6371274,6.650705,1,1.5376426,15036,24.4285714285714,96.6985407142857,1,0,0,87.8782357142857,74.53404,26.3190474285714,29.0,513
202213,0,0.0,0.0,1,0.0,15036,23.5714285714286,99.1701442857143,0,0,0,88.2442544285714,73.6933582857143,26.0214171428571,28.8571428571429,513
202212,0,0.0,0.0,1,0.0,15036,24.1428571428571,96.686565,0,0,0,85.248446,70.9489978571429,26.693877,29.7142857142857,513
202211,2,0.7524294,13.30141,2,2.0181644,15036,24.0,97.5164207142857,1,0,0,87.4729358571429,75.7044831428571,26.2566325714286,28.5714285714286,513
202210,2,0.92080325,13.30141,1,5.6435637,15036,24.2857142857143,96.686565,1,0,0,82.9120492857143,69.1081985714286,26.940476,29.8571428571429,513
202209,1,0.92779905,6.650705,1,9.249345,15036,26.0,88.1099731428571,1,0,0,77.1288762857143,64.1643,28.1726194285714,30.7142857142857,513
202208,0,0.0,0.0,1,0.0,15036,25.7142857142857,89.6409652857143,0,0,0,76.8640301428571,63.1198384285714,28.1190477142857,30.7142857142857,513
202207,0,0.0,0.0,1,0.0,15036,25.2857142857143,91.3158715714286,0,0,0,76.1162858571429,64.1128785714286,27.9960317142857,30.2857142857143,513
202206,0,0.0,0.0,1,0.0,15036,26.5714285714286,81.7312088571429,0,0,0,74.2721975714286,63.0965094285714,28.2619048571429,30.5714285714286,513
202205,1,0.730556,6.650705,1,2.207831,15036,25.2857142857143,91.1421565714286,1,0,0,78.4306784285714,64.2628032857143,28.0178574285714,30.7142857142857,513
202204,0,0.0,0.0,1,0.0,15036,24.2857142857143,88.9429611428571,0,0,0,80.0923502857143,69.8361392857143,26.6170635714286,29.0,513
202203,1,0.9632679,6.650705,1,18.521618,15036,25.5714285714286,88.9226528571429,1,0,0,80.8500647142857,68.2217762857143,27.477241,29.8571428571429,513
202202,0,0.0,0.0,1,0.0,15036,25.1428571428571,90.4648331428571,0,0,0,77.9770842857143,62.5360528571429,27.5416668571429,30.4285714285714,513
202201,0,0.0,0.0,1,0.0,15036,25.0,91.9069408571429,0,0,0,80.3651507142857,67.0270498571429,27.3317805714286,29.8571428571429,513
202152,0,0.0,0.0,1,0.0,15036,26.4285714285714,87.4063068571429,0,0,0,77.3717134285714,65.1923567142857,28.3493791428571,30.5714285714286,513
202151,0,0.0,0.0,1,0.0,15036,27.0,81.6184385714286,0,0,0,71.8688857142857,58.4685042857143,28.8289337142857,31.5714285714286,513
202150,0,0.0,0.0,1,0.0,15036,26.8571428571429,83.1581538571429,0,0,0,70.8612062857143,58.4447698571429,29.0499482857143,31.8571428571429,513
202149,0,0.0,0.0,1,0.0,15036,26.2857142857143,85.9574225714286,0,0,0,72.8824901428572,57.5163881428571,28.7424948571429,31.8571428571429,513
202148,0,0.0,0.0,1,0.0,15036,26.8571428571429,82.3019571428571,0,0,0,72.2541341428571,57.0160092857143,28.97412,32.0,513
202147,0,0.0,0.0,1,0.0,15036,26.7142857142857,82.9615488571429,0,0,0,71.9569682857143,58.4156958571429,28.7884434285714,31.5714285714286,513
202146,1,0.9632669,6.650705,1,18.521107,15036,26.7142857142857,81.7113822857143,0,0,0,69.6920007142857,54.1964544285714,28.8069357142857,32.0,513
202145,0,0.0,0.0,1,0.0,15036,26.4285714285714,81.7812182857143,0,0,0,70.8869722857143,56.0058554285714,28.6407862857143,31.5714285714286,513
202144,0,0.0,0.0,1,0.0,15036,26.0,86.6150177142857,0,0,0,74.2117642857143,59.4237455714286,28.2093685714286,31.1428571428571,513
202143,0,0.0,0.0,1,0.0,15036,25.7142857142857,82.3228897142857,0,0,0,69.259558,52.7907497142857,28.338768,31.2857142857143,513
202142,0,0.0,0.0,1,0.0,15036,26.5714285714286,83.7234278571429,0,0,0,72.1072958571429,57.3986188571429,28.4940477142857,31.5714285714286,513
202141,0,0.0,0.0,1,0.0,15036,26.0,82.2724904285714,0,0,0,70.4792377142857,55.8745051428571,28.2173914285714,31.1428571428571,513
202140,0,0.0,0.0,1,0.0,15036,25.8571428571429,83.697982,0,0,0,72.5558585714286,58.0193015714286,28.095238,31.1428571428571,513
202139,1,0.70372045,6.650705,1,1.9726757,15036,26.0,83.6762065714286,0,0,0,71.3335921428571,51.2865044285714,28.1666665714286,31.8571428571429,513
202138,0,0.0,0.0,1,0.0,15036,25.8571428571429,81.5619154285714,0,0,0,70.5195257142857,54.4347215714286,27.8690477142857,31.1428571428571,513
202137,1,0.72831446,6.650705,1,2.18643,15036,25.4285714285714,81.5305765714286,0,0,0,68.5991871428571,48.4985167142857,28.0701342857143,31.8571428571429,513
202136,0,0.0,0.0,1,0.0,15036,25.4285714285714,85.0849748571429,0,0,0,70.3256764285714,53.1146324285714,27.6990168571429,30.7142857142857,513
202135,1,0.81203085,6.650705,1,3.3289664,15036,25.5714285714286,80.12763,0,0,0,68.5390651428571,50.0450222857143,27.8747411428571,31.2857142857143,513
202134,0,0.0,0.0,1,0.0,15036,25.0,80.8855177142857,0,0,0,69.2591542857143,51.615178,27.6526911428571,31.1428571428571,513
202133,0,0.0,0.0,1,0.0,15036,24.8571428571429,80.1115277142857,0,0,0,67.8211934285714,48.6227347142857,27.5905797142857,30.8571428571429,513
202132,1,0.73055595,6.650705,1,2.2078307,15036,25.1428571428571,85.2033005714286,0,0,0,70.8023855714286,52.6860372857143,27.7305902857143,31.1428571428571,513
202131,0,0.0,0.0,1,0.0,15036,24.4285714285714,84.405942,0,0,0,67.5381291428571,44.8876325714286,27.7032985714286,31.8571428571429,513
202130,1,0.96290857,6.650705,1,18.338776,15036,24.5714285714286,86.457048,0,0,0,72.2577337142857,51.5276714285714,27.4192542857143,30.8571428571429,513
202129,0,0.0,0.0,1,0.0,15036,24.5714285714286,86.5519834285714,0,0,0,71.6208527142857,50.0618392857143,27.4270182857143,30.5714285714286,513
202128,0,0.0,0.0,1,0.0,15036,24.7142857142857,88.1193117142857,0,0,0,74.0630795714286,56.2636551428571,27.4684268571429,30.7142857142857,513
202127,0,0.0,0.0,1,0.0,15036,24.8571428571429,87.2963368571429,0,0,0,74.8174065714286,57.6615234285714,27.2282608571429,30.2857142857143,513
