SE,casos,p_rt1,p_inc100k,nivel,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,notif_accum_year
202319,1,0.2875364,3.874017,1,0.55611676,25813,27.4,84.7532768,0,0,0,80.4507546,74.7840691,28.0,29.0,427
202318,2,0.49718073,7.748034,1,0.9936662,25813,27.1,86.5953904,0,0,0,85.6935366,85.5005954,27.2333332,27.3,427
202317,2,0.45943627,7.748034,2,0.91386986,25813,25.1428571428571,93.5346714285714,1,0,0,81.4073677142857,67.7129744285714,27.2559525714286,30.2857142857143,427
202316,1,0.36667982,3.874017,2,0.69089055,25813,25.2857142857143,94.2747964285714,1,0,0,82.1057221428571,66.4866514285714,27.7678571428571,30.5714285714286,427
202315,4,0.9572326,15.496068,1,5.115872,25813,24.4285714285714,95.0448171428571,1,0,0,84.8817374285714,69.1412817142857,26.7797617142857,30.1428571428571,427
202314,1,0.35213113,3.874017,1,0.66409206,25813,24.1428571428571,96.6925528571429,1,0,0,87.0079291428571,69.7779632857143,26.2976191428571,29.5714285714286,427
202313,0,0.0,0.0,1,0.0,25813,25.4583333333333,91.7764849166667,0,0,0,86.9498855,80.2670434166667,26.2881945,27.375,427
202312,0,0.0,0.0,1,0.0,25813,24.2307692307692,94.21723,0,0,0,81.7898036153846,67.3970634615385,26.8653849230769,29.8461538461538,427
202311,6,0.9975692,23.244102,1,18.521618,25813,26.1818181818182,89.9016550909091,1,1,1,88.4880111818182,87.0743696818182,26.3181818181818,26.4545454545455,427
202310,0,0.0,0.0,1,0.0,25813,27.7,82.33815965,0,0,0,81.3592934,80.3804283,27.85,28.0,427
202309,0,0.0,0.0,1,0.0,25813,26.9130434782609,85.0126223478261,0,0,0,83.7531966956522,82.5229054782609,27.0289853913043,27.2608695652174,427
202308,0,0.0,0.0,1,0.0,25813,25.2916666666667,91.3647552083333,0,0,0,82.8142120416667,71.8143407916667,27.0225694166667,29.375,427
202307,0,0.0,0.0,1,0.0,25813,27.2,84.4666862,0,0,0,83.6242122,82.7817414,27.2,27.2,427
202306,0,0.0,0.0,1,0.0,25813,27.5714285714286,80.2949991428571,0,0,0,79.9473411428571,79.5996832857143,27.5714285714286,27.5714285714286,427
202305,0,0.0,0.0,1,0.0,29146,26.5714285714286,84.5405547142857,0,0,0,80.2642725714286,75.7676025714286,27.4464285714286,28.2857142857143,427
202304,0,0.0,0.0,1,0.0,29146,26.7142857142857,83.075269,0,0,0,83.075269,83.075269,26.7142857142857,26.7142857142857,427
202303,0,0.0,0.0,1,0.0,29146,26.7142857142857,82.3323757142857,0,0,0,82.3323757142857,82.3323757142857,26.7142857142857,26.7142857142857,427
202302,0,0.0,0.0,1,0.0,29146,26.5714285714286,85.1289542857143,0,0,0,76.3165211428571,65.4517624285714,27.9583334285714,30.1428571428571,427
202301,0,0.0,0.0,1,0.0,29146,26.0,85.1160938571429,0,0,0,74.4659814285714,62.0516348571429,28.1190474285714,30.7142857142857,427
202252,0,0.0,0.0,1,0.0,29146,25.3333333333333,83.490202,0,0,0,75.6661633333333,68.9519556666667,26.8050506666667,28.0,427
202251,1,0.8095402,3.4310026,1,3.2805667,29146,25.5,81.173031,0,0,0,72.909875,58.690465,27.5625,30.5,427
202250,1,0.8938019,3.4310026,1,6.173872,29146,26.3333333333333,82.0990931666667,0,0,0,73.1809623333333,60.7857986666667,28.017045,30.3333333333333,427
202249,0,0.0,0.0,1,0.0,29146,25.7142857142857,85.8540868571429,0,0,0,73.16359,57.8666952857143,27.8820348571429,31.0,427
202248,0,0.0,0.0,1,0.0,29146,26.2857142857143,81.5147902857143,0,0,0,72.4192072857143,59.4643968571429,27.770238,30.2857142857143,427
202247,0,0.0,0.0,1,0.0,29146,26.1428571428571,81.5417505714286,0,0,0,72.6957478571429,60.5606511428571,27.700397,29.8571428571429,427
202246,2,0.9539088,6.862005,1,9.25501,29146,25.8571428571429,82.3532862857143,0,0,0,73.3746991428571,63.7348662857143,27.5571428571429,29.2857142857143,427
202245,0,0.0,0.0,1,0.0,29146,25.7142857142857,85.8298442857143,0,0,0,74.3288985714286,62.1810008571429,27.5487011428571,30.2857142857143,427
202244,0,0.0,0.0,1,0.0,29146,25.2857142857143,85.8723248571429,0,0,0,73.2638652857143,57.4400791428571,27.8417917142857,30.8571428571429,427
202243,0,0.0,0.0,1,0.0,29146,25.8571428571429,82.8818274285714,0,0,0,73.2093607142857,61.2658278571429,27.7103177142857,29.8571428571429,427
202242,2,0.80211145,6.862005,1,2.4773393,29146,25.4285714285714,83.7179377142857,0,0,0,71.4639482857143,54.146758,27.6604557142857,30.5714285714286,427
202241,0,0.0,0.0,1,0.0,29146,25.8571428571429,80.8942994285714,0,0,0,70.853955,52.618701,27.9583334285714,31.2857142857143,427
202240,1,0.52236325,3.4310026,1,1.0673786,29146,25.2857142857143,85.8972531428571,0,0,0,72.6827,56.107463,27.4350645714286,30.4285714285714,427
202239,1,0.6177504,3.4310026,1,1.4390478,29146,25.4285714285714,82.2562502857143,0,0,0,72.4194042857143,58.222506,27.2115388571429,29.8571428571429,427
202238,1,0.8145292,3.4310026,1,3.3788157,29146,25.4285714285714,84.2857822857143,0,0,0,74.8755998571429,61.2212342857143,27.0141774285714,29.4285714285714,427
202237,1,0.9632679,3.4310026,1,18.521618,29146,25.0,85.856362,0,0,0,75.6241244285714,64.4444011428571,26.6527777142857,28.5714285714286,427
202236,0,0.0,0.0,1,0.0,29146,24.5714285714286,80.8026988571429,0,0,0,65.8117125714286,44.8360584285714,27.345238,31.1428571428571,427
202235,0,0.0,0.0,1,0.0,29146,24.1428571428571,82.1782514285714,0,0,0,71.8595151428571,55.802585,26.5693725714286,29.4285714285714,427
202234,0,0.0,0.0,1,0.0,29146,24.0,84.2740011428571,0,0,0,71.6180652857143,50.9563738571429,26.7069598571429,30.1428571428571,427
202233,0,0.0,0.0,1,0.0,29146,23.2857142857143,82.7117668571429,0,0,0,70.1304648571429,50.9580555714286,26.3239011428571,29.5714285714286,427
202232,0,0.0,0.0,1,0.0,29146,24.2857142857143,87.246134,0,0,0,74.9370078571429,58.164465,26.9285714285714,30.0,427
202231,0,0.0,0.0,1,0.0,29146,24.0,90.3805802857143,0,0,0,80.18555,65.4887371428571,26.0837304285714,28.8571428571429,427
202230,0,0.0,0.0,1,0.0,29146,24.4285714285714,86.5652922857143,0,0,0,73.802012,54.6859028571429,26.9189775714286,30.2857142857143,427
202229,0,0.0,0.0,1,0.0,29146,24.1428571428571,90.3184265714286,0,0,0,76.401962,62.2905298571429,26.5103175714286,29.2857142857143,427
202228,1,0.7035906,3.4310026,1,1.9716403,29146,24.5714285714286,87.9260408571429,1,0,0,77.2674492857143,61.162032,26.5952382857143,29.2857142857143,427
202227,0,0.0,0.0,1,0.0,29146,22.8571428571429,93.41572,0,0,0,80.60768,65.0953854285714,25.5698054285714,28.5714285714286,427
202226,1,0.6776191,3.4310026,1,1.7810915,29146,24.4285714285714,93.4826185714286,1,0,0,78.6128784285714,60.8960234285714,26.8571428571429,30.1428571428571,427
202225,0,0.0,0.0,1,0.0,29146,24.0,92.5980342857143,0,0,0,80.5667957142857,66.0244368571429,26.1071431428571,28.7142857142857,427
202224,1,0.4739327,3.4310026,1,0.92829317,29146,24.5714285714286,88.0238194285714,1,0,0,76.6857224285714,61.453564,26.7678568571429,29.7142857142857,427
202223,0,0.0,0.0,1,0.0,29146,23.7142857142857,94.2327514285714,0,0,0,86.3264035714286,73.5189848571429,25.6736392857143,28.1428571428571,427
202222,2,0.41178048,6.862005,1,0.824374,29146,23.8571428571429,95.8567092857143,1,0,0,86.2912812857143,70.1319608571429,26.062925,29.1428571428571,427
202221,0,0.0,0.0,1,0.0,29146,23.4285714285714,96.6745242857143,0,0,0,84.0637298571429,65.6281137142857,26.1179651428571,29.8571428571429,427
202220,4,0.5588116,13.72401,2,1.1068745,29146,25.2857142857143,94.2269371428571,1,0,0,82.3192214285714,66.8579342857143,27.6428571428571,30.4285714285714,427
202219,2,0.23528433,6.862005,2,0.56124264,29146,24.1428571428571,95.0388292857143,1,0,0,86.003804,74.5844617142857,26.2358057142857,28.7142857142857,427
202218,4,0.7616468,13.72401,2,1.7118516,29146,24.7142857142857,91.940758,1,0,0,81.9068878571428,67.6607372857143,27.195346,29.8571428571429,427
202217,5,0.9495937,17.155012,1,3.8180878,29146,24.4285714285714,92.7144071428571,1,0,0,81.29799,65.4715802857143,27.2278142857143,30.4285714285714,427
202216,2,0.65351456,6.862005,1,1.4664896,29146,24.5714285714286,95.88652,1,0,0,84.2459612857143,71.2063958571429,27.1837474285714,30.0,427
202215,0,0.0,0.0,1,0.0,29146,25.1428571428571,94.2568328571429,0,0,0,81.9017677142857,67.1763677142857,27.5392857142857,30.4285714285714,427
202214,2,0.51212454,6.862005,2,1.0278955,29146,24.4285714285714,96.6985407142857,1,0,0,87.8782357142857,74.53404,26.3190474285714,29.0,427
202213,1,0.4924306,3.4310026,1,0.9784662,29146,23.5714285714286,99.1701442857143,1,0,0,88.2442544285714,73.6933582857143,26.0214171428571,28.8571428571429,427
202212,4,0.9924536,13.72401,1,18.149052,29146,24.1428571428571,96.686565,1,0,0,85.248446,70.9489978571429,26.693877,29.7142857142857,427
202211,0,0.0,0.0,1,0.0,29146,24.0,97.5164207142857,0,0,0,87.4729358571429,75.7044831428571,26.2566325714286,28.5714285714286,427
202210,0,0.0,0.0,1,0.0,29146,24.2857142857143,96.686565,0,0,0,82.9120492857143,69.1081985714286,26.940476,29.8571428571429,427
202209,0,0.0,0.0,1,0.0,29146,26.0,88.1099731428571,0,0,0,77.1288762857143,64.1643,28.1726194285714,30.7142857142857,427
202208,0,0.0,0.0,1,0.0,29146,25.7142857142857,89.6409652857143,0,0,0,76.8640301428571,63.1198384285714,28.1190477142857,30.7142857142857,427
202207,1,0.730556,3.4310026,1,2.207831,29146,25.2857142857143,91.3158715714286,1,0,0,76.1162858571429,64.1128785714286,27.9960317142857,30.2857142857143,427
202206,0,0.0,0.0,1,0.0,29146,26.5714285714286,81.7312088571429,0,0,0,74.2721975714286,63.0965094285714,28.2619048571429,30.5714285714286,427
202205,1,0.9632679,3.4310026,1,18.521618,29146,25.2857142857143,91.1421565714286,1,0,0,78.4306784285714,64.2628032857143,28.0178574285714,30.7142857142857,427
202204,0,0.0,0.0,1,0.0,29146,24.2857142857143,88.9429611428571,0,0,0,80.0923502857143,69.8361392857143,26.6170635714286,29.0,427
202203,0,0.0,0.0,1,0.0,29146,25.5714285714286,88.9226528571429,0,0,0,80.8500647142857,68.2217762857143,27.477241,29.8571428571429,427
202202,0,0.0,0.0,1,0.0,29146,25.1428571428571,90.4648331428571,0,0,0,77.9770842857143,62.5360528571429,27.5416668571429,30.4285714285714,427
202201,0,0.0,0.0,1,0.0,29146,25.0,91.9069408571429,0,0,0,80.3651507142857,67.0270498571429,27.3317805714286,29.8571428571429,427
202152,0,0.0,0.0,1,0.0,29146,26.4285714285714,87.4063068571429,0,0,0,77.3717134285714,65.1923567142857,28.3493791428571,30.5714285714286,427
202151,0,0.0,0.0,1,0.0,29146,27.0,81.6184385714286,0,0,0,71.8688857142857,58.4685042857143,28.8289337142857,31.5714285714286,427
202150,0,0.0,0.0,1,0.0,29146,26.8571428571429,83.1581538571429,0,0,0,70.8612062857143,58.4447698571429,29.0499482857143,31.8571428571429,427
202149,0,0.0,0.0,1,0.0,29146,26.2857142857143,85.9574225714286,0,0,0,72.8824901428572,57.5163881428571,28.7424948571429,31.8571428571429,427
202148,0,0.0,0.0,1,0.0,29146,26.8571428571429,82.3019571428571,0,0,0,72.2541341428571,57.0160092857143,28.97412,32.0,427
202147,0,0.0,0.0,1,0.0,29146,26.7142857142857,82.9615488571429,0,0,0,71.9569682857143,58.4156958571429,28.7884434285714,31.5714285714286,427
202146,0,0.0,0.0,1,0.0,29146,26.7142857142857,81.7113822857143,0,0,0,69.6920007142857,54.1964544285714,28.8069357142857,32.0,427
202145,0,0.0,0.0,1,0.0,29146,26.4285714285714,81.7812182857143,0,0,0,70.8869722857143,56.0058554285714,28.6407862857143,31.5714285714286,427
202144,0,0.0,0.0,1,0.0,29146,26.0,86.6150177142857,0,0,0,74.2117642857143,59.4237455714286,28.2093685714286,31.1428571428571,427
202143,0,0.0,0.0,1,0.0,29146,25.7142857142857,82.3228897142857,0,0,0,69.259558,52.7907497142857,28.338768,31.2857142857143,427
202142,0,0.0,0.0,1,0.0,29146,26.5714285714286,83.7234278571429,0,0,0,72.1072958571429,57.3986188571429,28.4940477142857,31.5714285714286,427
202141,0,0.0,0.0,1,0.0,29146,26.0,82.2724904285714,0,0,0,70.4792377142857,55.8745051428571,28.2173914285714,31.1428571428571,427
202140,0,0.0,0.0,1,0.0,29146,25.8571428571429,83.697982,0,0,0,72.5558585714286,58.0193015714286,28.095238,31.1428571428571,427
202139,0,0.0,0.0,1,0.0,29146,26.0,83.6762065714286,0,0,0,71.3335921428571,51.2865044285714,28.1666665714286,31.8571428571429,427
202138,0,0.0,0.0,1,0.0,29146,25.8571428571429,81.5619154285714,0,0,0,70.5195257142857,54.4347215714286,27.8690477142857,31.1428571428571,427
202137,0,0.0,0.0,1,0.0,29146,25.4285714285714,81.5305765714286,0,0,0,68.5991871428571,48.4985167142857,28.0701342857143,31.8571428571429,427
202136,0,0.0,0.0,1,0.0,29146,25.4285714285714,85.0849748571429,0,0,0,70.3256764285714,53.1146324285714,27.6990168571429,30.7142857142857,427
202135,0,0.0,0.0,1,0.0,29146,25.5714285714286,80.12763,0,0,0,68.5390651428571,50.0450222857143,27.8747411428571,31.2857142857143,427
202134,0,0.0,0.0,1,0.0,29146,25.0,80.8855177142857,0,0,0,69.2591542857143,51.615178,27.6526911428571,31.1428571428571,427
202133,0,0.0,0.0,1,0.0,29146,24.8571428571429,80.1115277142857,0,0,0,67.8211934285714,48.6227347142857,27.5905797142857,30.8571428571429,427
202132,0,0.0,0.0,1,0.0,29146,25.1428571428571,85.2033005714286,0,0,0,70.8023855714286,52.6860372857143,27.7305902857143,31.1428571428571,427
202131,0,0.0,0.0,1,0.0,29146,24.4285714285714,84.405942,0,0,0,67.5381291428571,44.8876325714286,27.7032985714286,31.8571428571429,427
202130,0,0.0,0.0,1,0.0,29146,24.5714285714286,86.457048,0,0,0,72.2577337142857,51.5276714285714,27.4192542857143,30.8571428571429,427
202129,0,0.0,0.0,1,0.0,29146,24.5714285714286,86.5519834285714,0,0,0,71.6208527142857,50.0618392857143,27.4270182857143,30.5714285714286,427
202128,0,0.0,0.0,1,0.0,29146,24.7142857142857,88.1193117142857,0,0,0,74.0630795714286,56.2636551428571,27.4684268571429,30.7142857142857,427
202127,0,0.0,0.0,1,0.0,29146,24.8571428571429,87.2963368571429,0,0,0,74.8174065714286,57.6615234285714,27.2282608571429,30.2857142857143,427
202126,0,0.0,0.0,1,0.0,29146,25.0,89.5562322857143,0,0,0,75.912823,54.3123661428571,27.2885377142857,30.7142857142857,427
202125,0,0.0,0.0,1,0.0,29146,25.0,85.7361308571429,0,0,0,72.5751,56.2608948571429,27.5465842857143,30.4285714285714,427
202124,0,0.0,0.0,1,0.0,29146,25.2857142857143,93.578693,0,0,0,80.4177544285714,64.0312094285714,27.2637162857143,29.7142857142857,427
202123,0,0.0,0.0,1,0.0,29146,25.2857142857143,88.8429074285714,0,0,0,76.5573941428571,60.8503667142857,27.6643774285714,30.7142857142857,427
202122,0,0.0,0.0,1,0.0,29146,25.0,88.062138,0,0,0,73.8479134285714,55.4920805714286,27.7242497142857,30.8571428571429,427
202121,0,0.0,0.0,1,0.0,29146,24.7142857142857,87.2521051428571,0,0,0,73.7002034285714,55.973911,27.8928568571429,31.1428571428571,427
202120,0,0.0,0.0,1,0.0,29146,25.1428571428571,91.9167142857143,0,0,0,78.9875415714286,63.0475821428571,27.5059522857143,30.2857142857143,427
202119,0,0.0,0.0,1,0.0,29146,24.0,95.8386157142857,0,0,0,84.3814028571429,68.674674,26.5357142857143,29.4285714285714,427
202118,0,0.0,0.0,1,0.0,29146,23.7142857142857,97.5164207142857,0,0,0,85.6279542857143,69.6911125714286,26.1547617142857,29.1428571428571,427
202117,0,0.0,0.0,1,0.0,29146,24.7142857142857,92.7083185714286,0,0,0,78.3224435714286,63.0793147142857,27.7505174285714,30.7142857142857,427
202116,1,0.029593311,3.4310026,2,0.19690524,29146,24.7142857142857,93.463495,1,0,0,83.0847401428571,69.2196618571429,26.9997167142857,29.8571428571429,427
202115,3,0.28029516,10.293008,2,0.66658866,29146,25.1428571428571,93.4447491428571,1,0,0,82.0400485714286,65.9661621428571,27.5767541428571,30.7142857142857,427
202114,7,0.9491966,24.017017,2,2.9840355,29146,25.8571428571429,88.9484194285714,1,0,1,75.0043657142857,58.9930575714286,28.6023808571429,32.0,427
202113,6,0.9790073,20.586016,1,5.1426945,29146,24.8571428571429,93.4746542857143,1,1,1,80.7540744285714,65.1020408571429,27.7257268571429,30.8571428571429,427
202112,1,0.3675977,3.4310026,1,0.6926165,29146,23.5714285714286,96.6623542857143,1,0,0,86.6171035714286,74.6044431428571,25.7415537142857,28.1428571428571,427
202111,0,0.0,0.0,1,0.0,29146,24.8571428571429,90.3549237142857,0,0,0,80.9446585714286,68.8306548571429,27.0327637142857,29.1428571428571,427
202110,2,0.6456261,6.862005,2,1.4343343,29146,25.2857142857143,88.9493972857143,1,0,0,80.3506921428571,70.4667002857143,27.5119048571429,29.7142857142857,427
202109,2,0.84426844,6.862005,1,3.0746524,29146,25.5714285714286,90.3109021428571,1,0,0,80.1226664285714,70.0745932857143,27.5221611428571,29.4285714285714,427
202108,2,0.9073209,6.862005,1,4.897454,29146,25.4285714285714,89.5675737142857,1,0,0,78.6291172857143,66.4832097142857,27.8530741428571,30.1428571428571,427
202107,0,0.0,0.0,1,0.0,29146,25.5714285714286,88.9029254285714,0,0,0,80.2768022857143,70.0592861428571,27.3300397142857,29.4285714285714,427
202106,0,0.0,0.0,1,0.0,29146,26.7142857142857,85.2248875714286,0,0,0,76.8858871428571,65.4602558571429,28.5000002857143,30.7142857142857,427
202105,1,0.6177504,3.4310026,1,1.4390478,29146,26.0,83.7027428571429,0,0,0,75.2607862857143,64.2077832857143,27.869824,30.2857142857143,427
202104,1,0.8145292,3.4310026,1,3.3788157,29146,26.0,88.0941845714286,1,0,0,78.7506565714286,65.7199437142857,27.7063492857143,30.0,427
202103,1,0.9632679,3.4310026,1,18.521618,29146,25.2857142857143,89.5675737142857,1,0,0,78.456925,66.4700267142857,27.3325334285714,29.8571428571429,427
202102,0,0.0,0.0,1,0.0,29146,26.4285714285714,82.2660772857143,0,0,0,73.1414255714286,58.3665465714286,28.1252068571429,31.0,427
202101,0,0.0,0.0,1,0.0,29146,26.5714285714286,84.6298292857143,0,0,0,74.5683437142857,60.8252875714286,28.3371211428571,31.0,427
202053,0,0.0,0.0,1,0.0,29146,27.0,83.676956,0,0,0,72.161975,53.9766265,28.565217,31.5,427
202052,0,0.0,0.0,1,0.0,29146,,83.7092055666667,0,0,0,,,,,427
202051,0,0.0,0.0,1,0.0,29146,,83.7414551333333,0,0,0,,,,,427
202050,0,0.0,0.0,1,0.0,29146,,83.7737047,0,0,0,,,,,427
202049,0,0.0,0.0,1,0.0,29146,,83.8059542666667,0,0,0,,,,,427
202048,0,0.0,0.0,1,0.0,29146,26.1666666666667,83.8382038333333,0,0,0,72.7590541666667,58.2593918333333,28.1449276666667,31.0,427
202047,0,0.0,0.0,1,0.0,29146,26.5714285714286,85.1289542857143,0,0,0,74.8971568571429,61.9671715714286,28.3217447142857,31.1428571428571,427
202046,0,0.0,0.0,1,0.0,29146,25.8571428571429,85.2254355714286,0,0,0,74.0881464285714,56.4480862857143,28.1332817142857,31.4285714285714,427
202045,1,0.9278851,3.4310026,1,9.260808,29146,26.4285714285714,86.6034011428571,0,0,0,74.6376985714286,60.3900897142857,28.1580524285714,31.0,427
202044,0,0.0,0.0,1,0.0,29146,26.0,82.9296602857143,0,0,0,73.0525657142857,57.9005812857143,27.9997411428571,31.1428571428571,427
202043,0,0.0,0.0,1,0.0,29146,25.7142857142857,86.6475418571429,0,0,0,74.138898,57.0808157142857,27.8470497142857,31.0,427
202042,0,0.0,0.0,1,0.0,29146,25.7142857142857,83.655334,0,0,0,71.7536211428571,55.3699808571429,27.8276397142857,31.1428571428571,427
202041,1,0.9250381,3.4310026,1,8.895589,29146,25.5714285714286,83.6009708571429,0,0,0,72.3586948571429,56.2640225714286,27.6920288571429,30.7142857142857,427
202040,0,0.0,0.0,1,0.0,29146,25.4285714285714,82.2245291428571,0,0,0,69.910616,49.9618948571429,27.652353,31.2857142857143,427
202039,0,0.0,0.0,1,0.0,29146,25.2857142857143,84.3470745714286,0,0,0,71.4728571428571,56.1041608571429,27.3216874285714,30.1428571428571,427
202038,0,0.0,0.0,1,0.0,29146,24.5714285714286,82.1404157142857,0,0,0,70.1810085714286,51.972187,27.21765,30.5714285714286,427
202037,1,0.6887573,3.4310026,1,1.8589696,29146,24.4285714285714,84.3114497142857,0,0,0,69.6530522857143,50.392795,27.3330748571429,31.1428571428571,427
202036,1,0.730556,3.4310026,1,2.207831,29146,24.2857142857143,82.864964,0,0,0,69.256835,49.6800337142857,27.2530481428571,30.7142857142857,427
202035,0,0.0,0.0,1,0.0,29146,24.5714285714286,85.0487494285714,0,0,0,71.519715,54.702031,27.0608177142857,30.0,427
202034,1,0.9632679,3.4310026,1,18.521618,29146,24.5714285714286,84.2417531428571,0,0,0,70.3536644285714,50.7447318571429,27.2349894285714,30.7142857142857,427
202033,0,0.0,0.0,1,0.0,29146,24.1428571428571,81.3896905714286,0,0,0,68.5901448571429,50.0781227142857,27.0313148571429,30.2857142857143,427
202032,0,0.0,0.0,1,0.0,29146,23.2857142857143,82.7802711428571,0,0,0,66.600461,44.5857278571429,26.8783645714286,31.2857142857143,427
202031,0,0.0,0.0,1,0.0,29146,23.5714285714286,79.9780325714286,0,0,0,66.5433028571429,48.7139904285714,26.8447202857143,30.4285714285714,427
202030,0,0.0,0.0,1,0.0,29146,23.7142857142857,85.8212525714286,0,0,0,69.7477744285714,50.3342498571429,26.917117,30.4285714285714,427
202029,0,0.0,0.0,1,0.0,29146,24.0,84.288414,0,0,0,70.596325,52.0041548571429,26.9565217142857,30.2857142857143,427
202028,0,0.0,0.0,1,0.0,29146,23.8571428571429,88.7457302857143,0,0,0,77.2885484285714,62.7120222857143,26.2134837142857,28.8571428571429,427
202027,0,0.0,0.0,1,0.0,29146,25.0,85.788016,0,0,0,74.1313557142857,56.6283315714286,27.133206,30.0,427
202026,0,0.0,0.0,1,0.0,29146,24.2857142857143,85.7207354285714,0,0,0,72.4030328571429,54.5505834285714,26.8116342857143,29.7142857142857,427
202025,1,0.6865159,3.4310026,1,1.8428597,29146,24.1428571428571,90.2813908571429,1,0,0,76.9440584285714,61.9303574285714,26.858884,29.8571428571429,427
202024,1,0.6992811,3.4310026,1,1.9377759,29146,24.1428571428571,91.8108014285714,1,0,0,80.8362777142857,66.4349541428571,26.2946428571429,29.0,427
202023,0,0.0,0.0,1,0.0,29146,24.8571428571429,90.326188,0,0,0,78.1014481428571,59.990658,27.3630954285714,30.8571428571429,427
202022,1,0.48469308,3.4310026,1,0.9570691,29146,24.8571428571429,89.5576822857143,1,0,0,76.2673428571429,59.8892222857143,27.8035714285714,31.0,427
202021,0,0.0,0.0,1,0.0,29146,24.7142857142857,92.6501521428571,0,0,0,80.1446165714286,61.3805272857143,27.4166665714286,31.0,427
202020,1,0.39616767,3.4310026,2,0.74860555,29146,24.7142857142857,90.3049551428571,1,0,0,79.1828251428571,63.197789,27.0916668571429,30.0,427
202019,2,0.8598159,6.862005,1,3.3788157,29146,25.2857142857143,88.73615,1,0,0,74.742315,56.9601151428571,28.1785714285714,31.7142857142857,427
202018,2,0.97798216,6.862005,1,18.521358,29146,24.4285714285714,92.6155457142857,1,0,0,80.5717865714286,63.3815905714286,27.2023808571429,30.5714285714286,427
202017,0,0.0,0.0,1,0.0,29146,24.2857142857143,93.4150014285714,0,0,0,82.53169,64.841107,26.779762,30.2857142857143,427
202016,0,0.0,0.0,1,0.0,29146,24.7142857142857,91.0928464285714,0,0,0,80.3588565714286,62.1213945714286,27.4345234285714,31.0,427
202015,0,0.0,0.0,1,0.0,29146,25.7142857142857,91.1879494285714,0,0,0,78.9544014285714,63.8336071428571,28.5357145714286,31.5714285714286,427
202014,0,0.0,0.0,1,0.0,29146,25.4285714285714,91.9086328571429,0,0,0,81.4924021428571,67.9016035714286,27.8273811428571,30.5714285714286,427
202013,0,0.0,0.0,1,0.0,29146,25.7142857142857,88.8200665714286,0,0,0,74.3693592857143,59.003325,28.6249997142857,31.7142857142857,427
202012,0,0.0,0.0,1,0.0,29146,25.1428571428571,91.0982,0,0,0,79.3096294285714,64.4315948571429,27.6704542857143,30.8571428571429,427
202011,1,0.44170484,3.4310026,2,0.84828764,29146,24.5714285714286,91.0928464285714,1,0,0,84.1875334285714,76.0979267142857,26.5000002857143,28.1428571428571,427
202010,3,0.96201503,10.293008,1,7.426779,29146,25.4285714285714,90.3273628571429,1,0,0,80.336565,67.2822325714286,27.5497834285714,30.0,427
202009,1,0.9632679,3.4310026,1,18.521618,29146,25.5714285714286,88.8755172857143,1,0,0,82.913632,75.5460208571428,27.1677488571429,28.7142857142857,427
202008,0,0.0,0.0,1,0.0,29146,24.8571428571429,90.2996257142857,0,0,0,85.6782,80.1834454285714,26.0649348571429,27.2857142857143,427
202007,0,0.0,0.0,1,0.0,29146,26.1428571428571,87.3645307142857,0,0,0,81.8140114285714,75.831264,26.9428571428571,27.5714285714286,427
202006,0,0.0,0.0,1,0.0,29146,24.8571428571429,91.0688171428571,0,0,0,82.8587435714286,72.5088541428571,26.6154762857143,28.5714285714286,427
202005,0,0.0,0.0,1,0.0,29146,24.8571428571429,91.0972014285714,0,0,0,79.0628127142857,63.8746062857143,27.5833334285714,30.2857142857143,427
202004,0,0.0,0.0,1,0.0,29146,27.2857142857143,80.2671802857143,0,0,0,70.985105,57.4438875714286,29.029762,31.7142857142857,427
202003,0,0.0,0.0,1,0.0,29146,25.8571428571429,86.5696111428571,0,0,0,76.1617985714286,63.0497965714286,28.1071431428571,30.7142857142857,427
202002,0,0.0,0.0,1,0.0,29146,25.8571428571429,86.6527782857143,0,0,0,76.5129394285714,64.6823847142857,27.7238097142857,29.8571428571429,427
202001,0,0.0,0.0,1,0.0,29146,25.6666666666667,87.2293603333333,0,0,0,78.2967196666667,68.5742188333333,27.3944443333333,29.1666666666667,427
201952,0,0.0,0.0,1,0.0,29146,27.0,76.9551738571429,0,0,0,73.9821612857143,70.5632217142857,27.4428571428571,28.0,427
201951,0,0.0,0.0,1,0.0,29146,26.4285714285714,80.1713834285714,0,0,0,74.8462812857143,70.4713337142857,27.3,27.8571428571429,427
201950,0,0.0,0.0,1,0.0,29146,26.5714285714286,78.9407677142857,0,0,0,74.3997465714286,71.1359208571429,27.2,27.5714285714286,427
201949,0,0.0,0.0,1,0.0,29146,26.4285714285714,78.1173622857143,0,0,0,75.9322564285714,73.4845985714286,26.9428571428571,27.2857142857143,427
201948,0,0.0,0.0,1,0.0,29146,26.5714285714286,80.1636974285714,0,0,0,77.7600048571429,74.2457142857143,27.0285714285714,27.5714285714286,427
201947,0,0.0,0.0,1,0.0,29146,26.1428571428571,79.5551131428571,0,0,0,76.1249691428571,72.9140737142857,26.9,27.2857142857143,427
201946,0,0.0,0.0,1,0.0,29146,26.0,78.7606345714286,0,0,0,74.85394,71.5980785714286,26.7285714285714,27.0,427
201945,0,0.0,0.0,1,0.0,29146,25.8571428571429,79.4441531428571,0,0,0,75.6306508571429,74.0658357142857,26.6428571428571,27.0,427
